time_in_2012,time_in_2013,time_in_2014,time_in_2015,AGE,GENDER,id
15821,14422,15015,15653,36,1,2482
18874,17226,18539,17931,30,1,2483
22197,22181,23108,21488,37,1,2484
18279,17983,18687,19179,42,1,2485
15961,17112,16232,15831,27,-1,2486
19679,20166,20872,20099,64,1,2487
11566,13396,11765,13311,22,1,2488
18231,19451,18121,18357,47,1,2489
15357,16236,16499,15810,47,1,2490
17074,16410,15792,17066,23,1,2491
14896,15978,14525,15882,37,-1,2492
12182,11264,12861,12418,37,1,2493
11973,11263,12757,10823,21,1,2494
17916,13770,18457,18981,31,-1,2495
19872,18476,19353,20048,37,1,2496
20817,19732,18822,21723,37,1,2497
13134,13144,13816,14101,49,1,2498
20508,20068,19873,21600,37,1,2499
12878,13687,21600,14914,50,1,2500
16186,15085,18597,15639,45,1,2501
15634,21600,18710,19741,47,-1,2502
14060,14886,15123,14574,27,1,2503
19525,20474,19957,19049,44,-1,2504
13962,12766,13559,13614,44,-1,2505
12230,11394,11812,10844,39,1,2506
14319,13144,13898,14932,55,1,2507
15922,17020,15100,15506,56,1,2508
21209,20888,21327,21158,34,-1,2509
22263,20839,21600,22342,37,1,2510
13231,12698,11993,13146,35,-1,2511
18664,18156,18513,18697,27,1,2512
22438,21321,21110,21361,21,-1,2513
16541,15945,15794,15570,37,1,2514
14116,13065,13198,12913,37,1,2515
14481,13549,14709,13796,43,-1,2516
18975,18334,19803,19470,28,1,2517
13846,21600,18072,17731,40,1,2518
17221,16629,16139,15503,37,-1,2519
21017,20819,20786,22073,27,1,2520
11304,11582,14354,21600,34,1,2521
19877,19090,20646,20575,32,1,2522
11376,11541,12018,12410,34,1,2523
24457,25568,24515,25321,62,1,2524
12124,12741,13453,12768,27,1,2525
24408,23553,25157,23254,21,1,2526
13693,12943,13740,13522,41,1,2527
14688,15874,14386,15678,22,-1,2528
15929,15459,16049,13744,35,1,2529
12705,13043,13171,12391,49,1,2530
10757,12060,11471,11281,32,-1,2531
15225,14839,14726,14396,32,1,2532
14575,13884,13231,14203,32,1,2533
23879,24690,24200,24271,42,1,2534
17740,16889,17471,16575,47,1,2535
14661,15398,15773,15051,47,1,2536
11141,11688,11819,12094,42,1,2537
16865,17169,17038,15834,47,1,2538
12233,12859,12360,11646,46,-1,2539
13575,13454,12726,13916,27,1,2540
22589,21651,22661,22216,47,1,2541
14898,14564,15590,14337,37,1,2542
20598,21090,21607,22219,62,1,2543
16671,16413,16346,17299,43,1,2544
14199,21600,16321,21600,24,-1,2545
14593,14178,14478,14056,37,1,2546
16664,16886,17400,17518,42,1,2547
17476,17882,17421,20371,28,-1,2548
14096,16168,16899,15445,39,-1,2549
17337,16826,18177,18643,34,-1,2550
19542,19273,20712,20319,32,1,2551
11357,11209,12075,12373,46,1,2552
18615,18904,19611,19187,32,-1,2553
14461,14354,15402,14521,27,1,2554
11486,12824,12581,12260,32,1,2555
19500,18978,20092,20584,62,-1,2556
25388,26032,25828,24387,27,1,2557
14398,21600,19108,17576,43,1,2558
13614,13146,12357,12719,57,1,2559
15981,13373,21743,16410,37,1,2560
17945,18561,17408,16991,42,1,2561
17646,16434,16317,17079,42,1,2562
17350,17680,16323,16773,41,-1,2563
19870,18970,20935,20930,27,1,2564
30805,30935,32253,31597,42,-1,2565
16358,16664,16500,17434,32,1,2566
21227,20862,20757,20542,32,-1,2567
13844,14924,13804,13568,37,1,2568
17169,16376,17677,17445,19,1,2569
11828,10577,10567,10671,27,1,2570
13615,14676,13890,13548,21,-1,2571
14014,14639,14446,15331,57,1,2572
17160,16316,15768,15818,32,-1,2573
15417,16281,16742,15827,47,1,2574
13502,15956,18377,14995,26,1,2575
13033,13445,13241,13335,47,1,2576
19828,19237,18983,19368,27,1,2577
18470,19143,18494,17788,37,1,2578
14460,14401,15046,13906,34,-1,2579
15366,15164,14145,15326,42,1,2580
27175,27961,27785,26686,62,1,2581
19705,21600,16257,18961,27,-1,2582
21239,21718,22381,20603,32,1,2583
17445,18339,19033,17854,34,-1,2584
18342,18995,17671,18629,21,-1,2585
14377,14920,19665,16459,45,1,2586
13543,17141,14967,16589,40,1,2587
16115,16457,15794,15196,32,-1,2588
19565,20135,20055,18924,27,-1,2589
13337,14080,13382,14517,42,1,2590
13310,14613,14524,13810,32,1,2591
18188,18196,16795,17387,44,1,2592
10545,10681,12430,11970,42,-1,2593
21897,22091,21584,21600,37,1,2594
13741,13168,13033,12832,32,1,2595
13804,14217,13680,15925,47,1,2596
13419,14337,13346,14859,32,1,2597
14328,15213,15455,14920,47,1,2598
21658,21986,20561,22342,32,1,2599
13479,13252,12217,13039,27,-1,2600
16764,16839,16487,17093,27,-1,2601
16397,14922,21058,18428,57,1,2602
16462,15005,21600,18224,34,1,2603
21147,21449,20530,20126,52,1,2604
17714,18285,18368,17315,42,1,2605
18866,19583,18401,19130,32,1,2606
14486,15273,14260,14319,47,1,2607
18381,15596,19210,18678,41,1,2608
18272,17899,17191,18031,27,1,2609
18921,19808,20355,19201,21,-1,2610
15747,15111,16247,14731,37,1,2611
12376,14520,12116,13833,34,1,2612
16145,17215,17356,19182,37,-1,2613
15879,13661,15486,21600,46,-1,2614
17913,17711,17973,18146,36,-1,2615
13772,13925,12749,11382,44,1,2616
17040,17027,16885,17813,32,1,2617
15224,16701,16484,16168,47,1,2618
11328,15250,14386,14143,22,-1,2619
13783,14027,14646,13386,32,1,2620
11027,10776,10591,11210,35,1,2621
15001,12717,21600,16071,25,1,2622
20505,21866,21081,20598,52,1,2623
14758,21600,15117,15966,32,-1,2624
11901,11828,16784,13343,47,1,2625
16065,16538,16074,15462,21,1,2626
15666,21600,21600,19172,37,1,2627
22757,21600,23121,23399,21,-1,2628
15221,15551,15098,15054,32,-1,2629
15906,17265,16059,16334,37,-1,2630
11217,11637,12028,12058,42,1,2631
18748,17408,18065,18810,37,1,2632
12969,12933,12025,13461,32,1,2633
16583,14734,16751,14952,26,1,2634
13286,14198,14365,15000,42,1,2635
10764,10812,11208,11836,27,1,2636
13620,14821,14736,13582,47,1,2637
15992,15779,17006,16079,42,1,2638
20834,21600,20397,21158,42,-1,2639
14642,14341,13743,13646,27,1,2640
16855,16484,16610,17109,37,-1,2641
15164,16359,15539,16856,57,1,2642
17412,16887,16168,17351,57,1,2643
21690,20952,20314,19895,26,1,2644
15439,14837,14774,14974,21,1,2645
13777,14005,13793,13056,45,1,2646
19064,19156,18731,19370,47,-1,2647
17384,18737,21600,19733,44,-1,2648
14343,14851,14740,13572,42,1,2649
13168,12420,12602,12943,35,1,2650
12002,12358,11338,11545,32,1,2651
24902,24703,24828,24187,37,1,2652
17275,18538,17495,16721,32,1,2653
19794,19667,20858,20092,27,1,2654
18063,18336,19367,19005,37,-1,2655
13994,21600,17917,17543,53,1,2656
13990,17168,15456,12731,47,1,2657
14675,15824,14621,15231,27,-1,2658
14959,14273,13635,16956,44,1,2659
14049,14635,14432,13986,45,1,2660
15202,14498,14844,14264,27,-1,2661
22568,17932,25890,21600,21,-1,2662
19081,20295,19931,18613,57,1,2663
19272,18753,19427,18411,52,1,2664
14622,14404,15474,14527,47,1,2665
13601,16883,21600,17315,37,1,2666
20576,19996,20855,21468,27,1,2667
14331,15812,15186,15511,47,1,2668
22897,23787,22444,22536,21,1,2669
11143,13535,11711,12852,19,1,2670
15304,15669,14389,14942,44,-1,2671
15327,14250,18771,18776,40,1,2672
13086,13004,12797,13171,32,1,2673
18711,18230,17324,18553,27,1,2674
17277,16452,17001,16336,37,1,2675
21731,21600,21205,21963,42,-1,2676
16245,16231,16334,16805,41,-1,2677
15209,13739,15074,16832,46,1,2678
18470,17126,18569,21390,36,1,2679
16999,14546,19087,17044,22,-1,2680
15922,14941,15676,15281,47,1,2681
15512,15767,16636,15303,54,-1,2682
12921,12372,14011,13209,46,1,2683
18286,17187,14334,21600,46,-1,2684
14585,15421,14190,15547,37,1,2685
21515,20795,20786,21627,42,1,2686
15081,16030,16189,15953,32,1,2687
18019,21600,16222,18186,36,1,2688
13955,14180,15495,21600,51,-1,2689
13988,13440,15026,15248,48,1,2690
16253,15640,17075,16683,47,1,2691
17496,17054,18374,17816,47,1,2692
17511,17269,17364,16699,62,1,2693
14241,13864,15090,15135,11,-1,2694
13246,14294,14092,12979,26,1,2695
15205,15050,15770,14803,42,1,2696
17904,17551,18110,18678,21,-1,2697
21309,20373,20254,20846,47,1,2698
23540,23828,26148,23057,42,-1,2699
23039,22606,22706,22239,37,1,2700
18783,18404,19657,20959,57,1,2701
16160,15811,14851,16240,32,-1,2702
14483,14469,15131,15517,37,1,2703
14365,15000,13916,14605,27,-1,2704
16621,17622,17366,16677,52,1,2705
12489,13262,12358,11975,21,1,2706
16607,17784,17816,17797,54,1,2707
12269,14049,17329,12779,21,1,2708
13000,14093,12712,13084,42,1,2709
11914,10844,10599,11900,27,1,2710
11368,12099,11108,12396,37,1,2711
21531,18266,22422,20331,37,1,2712
11187,21600,10897,12837,32,1,2713
18291,17474,19699,19578,26,1,2714
14250,15700,15569,15765,19,1,2715
14255,14807,15130,15415,27,-1,2716
21365,19910,20524,20339,37,1,2717
12429,21600,18095,16432,28,-1,2718
19884,21296,20689,20398,37,1,2719
17702,15119,16627,19250,52,-1,2720
21600,16158,21600,19190,35,1,2721
15019,14535,14672,14640,21,1,2722
13886,13929,14436,14244,27,1,2723
11845,10870,10729,12285,32,1,2724
19867,20369,20757,20386,47,1,2725
10235,10290,10361,10299,42,1,2726
14588,15236,14696,15495,32,-1,2727
14125,13531,12830,13700,27,1,2728
14800,13392,14440,13693,27,1,2729
20178,18841,19591,19373,42,-1,2730
13819,18141,14074,18909,43,-1,2731
18660,18886,18584,17551,52,-1,2732
14041,14251,15211,14355,52,1,2733
24642,25040,23404,23861,52,-1,2734
13028,11401,11320,12255,22,1,2735
19739,18622,18454,18344,21,-1,2736
20044,18390,16294,21600,32,-1,2737
13255,12405,12538,13651,42,1,2738
15506,16024,15826,16566,32,-1,2739
17476,16841,18137,17746,37,-1,2740
21497,21195,20911,21609,21,-1,2741
13341,13853,13140,12870,37,1,2742
24755,25412,25043,25527,27,-1,2743
14420,15620,15457,14950,36,1,2744
16604,15225,16924,17297,40,1,2745
14214,13548,15042,14043,39,1,2746
11909,13021,12267,12723,39,1,2747
12700,12496,11803,12091,36,1,2748
14378,15463,15037,13839,37,-1,2749
14420,16244,15671,15600,29,-1,2750
11835,12273,12147,12210,22,1,2751
16934,14323,17255,17199,32,1,2752
17297,17714,16853,17395,32,1,2753
20926,21547,20460,20551,47,1,2754
20454,20934,21454,17861,9,-1,2755
17510,17572,16801,18233,47,1,2756
14878,17599,14445,13268,46,1,2757
13387,14328,12797,14605,52,1,2758
15222,15907,14748,15182,37,1,2759
12529,12664,21600,14761,43,1,2760
12841,14258,13426,13445,54,1,2761
21600,21425,20958,20941,21,1,2762
13262,14918,16160,14781,35,1,2763
16328,16735,15753,15276,27,-1,2764
15594,13044,17264,21600,46,1,2765
12381,12353,11777,11068,65,1,2766
15179,16769,15482,16197,34,-1,2767
13860,13595,15992,13680,37,1,2768
16303,15684,15957,15834,47,1,2769
17628,18285,17224,16553,56,1,2770
20730,21600,21362,21893,37,1,2771
15149,13288,12532,12546,43,1,2772
13159,17388,18337,21600,42,1,2773
15732,15878,15880,15998,62,1,2774
19218,20454,19597,20152,47,1,2775
20350,21518,20464,20796,11,1,2776
16783,16258,18133,17955,31,-1,2777
19760,17374,18331,21600,42,1,2778
18038,15275,20526,19748,40,-1,2779
21596,22186,21463,21691,52,1,2780
19239,19047,19518,19012,37,1,2781
16369,15711,15518,15422,21,1,2782
14903,14117,14575,13948,27,1,2783
12574,13472,13878,14127,27,1,2784
20955,21726,22473,21687,47,-1,2785
15367,16516,17440,15359,41,1,2786
18211,18046,19469,18957,21,1,2787
11576,11431,12460,12606,21,1,2788
14787,13693,13412,14672,27,1,2789
14695,13989,13842,14264,52,1,2790
14171,12061,16318,14278,33,1,2791
18028,18600,20002,17486,47,1,2792
12581,12840,12668,12322,37,1,2793
9976,9672,21600,13105,32,1,2794
13370,13364,12545,13430,32,1,2795
19208,18882,19508,19302,16,1,2796
17190,16010,16619,16583,32,-1,2797
11691,11177,12093,11585,32,1,2798
22390,21881,20956,21573,27,-1,2799
21203,22337,21557,20673,32,1,2800
18010,16329,16722,16937,47,1,2801
14360,14217,14091,12749,43,-1,2802
15915,15770,14926,15449,23,1,2803
18726,15216,17105,15855,52,1,2804
13390,13326,14001,13524,21,1,2805
16994,14995,15016,15160,44,1,2806
15226,14854,16146,14332,32,1,2807
12651,12633,12135,12106,26,1,2808
11788,16640,12128,11186,28,1,2809
14094,14151,13278,18113,66,1,2810
13242,14487,17909,15769,45,1,2811
13898,14473,17169,15225,21,1,2812
12220,13187,13470,12937,42,1,2813
15797,16682,16240,16159,52,1,2814
18092,17395,18014,17413,32,1,2815
11481,12293,12624,12790,36,1,2816
12545,12251,12703,13420,32,-1,2817
14233,13652,13276,13963,37,1,2818
12677,14827,13652,13472,55,-1,2819
18995,19437,16623,21600,52,1,2820
25996,25646,24582,24967,67,1,2821
11227,11397,12215,10982,39,1,2822
14499,13905,15076,14547,37,-1,2823
14632,15175,14813,13717,42,1,2824
14289,16354,15352,15195,32,1,2825
13212,11651,12103,12615,42,1,2826
13487,14753,14013,13810,39,1,2827
13072,14047,13562,13729,31,-1,2828
20463,19921,19138,20192,56,1,2829
18354,18774,17546,18073,57,1,2830
11870,13746,12398,13398,52,1,2831
12070,12379,12543,11922,41,1,2832
10801,11330,11069,11785,42,1,2833
19704,21600,21519,21280,41,-1,2834
17560,18418,18426,18413,32,1,2835
14848,14902,15761,14159,42,-1,2836
17456,16225,16754,17091,47,1,2837
16769,16198,17111,16272,32,1,2838
12345,14639,15776,13447,20,1,2839
15853,20646,18028,18662,36,-1,2840
17177,16368,16881,17297,21,1,2841
13015,13035,12897,13621,37,1,2842
12987,12307,11729,13315,37,1,2843
19873,20153,19236,19224,44,1,2844
13601,16421,12141,14669,37,1,2845
13920,14991,14994,17154,38,-1,2846
15248,15010,15249,13971,42,1,2847
19592,19937,20385,19417,42,1,2848
20407,21896,20368,21455,52,1,2849
16883,15485,16663,16484,62,1,2850
19533,18356,18558,18440,37,-1,2851
11458,12609,11235,11834,32,1,2852
14903,14190,15659,15018,46,-1,2853
15805,16758,15809,17291,42,-1,2854
17180,16862,16641,16597,37,1,2855
13349,14142,12816,14265,32,1,2856
15965,17022,17182,15637,22,1,2857
16692,16347,20809,17325,27,-1,2858
15069,14835,27193,18912,44,1,2859
15594,14525,15384,14375,18,1,2860
12458,12571,13399,11711,62,1,2861
13626,14571,15237,14873,21,1,2862
12891,15999,17411,21600,43,1,2863
23374,23643,23178,22675,62,-1,2864
19884,20267,18987,20188,27,-1,2865
11618,12015,10668,10457,41,1,2866
18518,17445,18069,17974,27,1,2867
12885,12745,13911,13515,39,-1,2868
14311,14602,14943,14428,52,1,2869
15193,14471,14370,14590,42,-1,2870
21408,21600,20860,20659,32,1,2871
14209,14679,14766,16913,64,1,2872
18044,18396,18499,18764,37,1,2873
14383,14408,14263,13191,57,1,2874
13953,18530,17242,16141,47,1,2875
13241,14309,14322,13992,21,-1,2876
12629,13021,13178,12042,47,1,2877
13811,14131,13949,15098,57,1,2878
15288,14501,14365,15594,57,-1,2879
12525,12425,13104,12589,32,1,2880
18286,21784,22521,23314,36,-1,2881
13825,16390,10975,19651,34,1,2882
13008,12890,15032,17964,47,1,2883
20983,20563,20550,19862,27,1,2884
15063,17512,16319,19184,35,1,2885
13019,12102,11581,12608,45,1,2886
13602,13938,14272,12513,52,1,2887
13354,12451,14288,13776,52,1,2888
16986,17855,17603,16947,37,-1,2889
14094,13574,13210,14159,57,1,2890
15566,15607,15159,16008,27,1,2891
14649,15247,14366,15281,53,1,2892
17089,17917,18669,17639,21,1,2893
10674,9962,10705,11388,21,-1,2894
12031,18172,18736,16902,30,-1,2895
14059,15034,14969,14187,47,1,2896
9964,10256,10761,11212,26,1,2897
13697,14793,14203,13267,54,1,2898
14279,14597,14475,11806,34,1,2899
14737,15664,14744,11298,45,1,2900
11243,11612,11548,12101,52,-1,2901
12735,13432,12974,13552,41,1,2902
17938,13743,21600,17692,21,1,2903
13071,11811,13227,12396,37,1,2904
13822,12642,11911,12803,32,1,2905
16774,16544,16707,16371,34,-1,2906
18958,17883,19083,18627,21,-1,2907
16007,16096,14043,16814,45,-1,2908
17109,17491,16052,16832,27,1,2909
13750,11845,14346,13622,49,1,2910
14050,13268,12703,14283,54,-1,2911
13831,14910,14910,16223,54,1,2912
13686,13948,24639,16934,44,-1,2913
16490,17900,23957,19928,43,1,2914
21536,21600,21264,21691,37,1,2915
12260,11189,11845,11783,36,1,2916
14412,15570,15840,15829,47,1,2917
21833,22478,22294,20738,32,1,2918
12805,12308,12088,13835,32,1,2919
17476,18412,18032,19276,51,1,2920
14730,14743,15232,13711,32,-1,2921
23379,22981,23762,23851,27,-1,2922
16156,15606,15009,15253,21,1,2923
13406,13358,13621,13503,53,1,2924
16209,16743,16354,16602,27,-1,2925
16227,16467,16168,18586,21,1,2926
13918,12698,15069,11538,34,1,2927
13209,14028,14972,14329,19,1,2928
13962,14202,15191,15160,40,-1,2929
11671,11304,11605,12297,31,1,2930
15917,17103,15492,16499,27,1,2931
19450,19704,20170,20053,27,-1,2932
19104,17974,17781,18913,27,1,2933
18956,17778,18550,18009,27,1,2934
20516,20629,19601,20261,32,1,2935
12201,14696,14523,10694,42,1,2936
18041,17808,17002,18195,42,-1,2937
19311,19211,19563,19811,37,1,2938
14344,15046,13687,15202,32,1,2939
16838,17408,17372,16300,32,1,2940
15766,16221,16442,17060,42,1,2941
16581,18790,18773,14203,57,1,2942
13136,12581,14223,15299,56,1,2943
18911,19008,19509,19361,21,-1,2944
18149,18627,17758,17160,47,1,2945
19237,19866,19251,18330,47,1,2946
16953,17791,16588,17759,37,1,2947
15888,15297,14893,16166,21,1,2948
21600,13920,11827,12245,36,1,2949
12940,13774,14225,12616,22,-1,2950
14953,14145,13439,14045,44,1,2951
11205,10747,10514,12309,52,1,2952
12344,12839,13016,11743,42,-1,2953
14124,14292,14128,14526,35,1,2954
15294,16741,10980,21600,42,1,2955
11768,16821,11769,13917,30,1,2956
12886,13652,12549,13790,27,1,2957
17955,18923,17540,17634,47,1,2958
16524,17288,16197,16047,34,1,2959
19515,16267,25522,20088,54,-1,2960
12281,13700,13406,12741,37,-1,2961
13729,14105,14886,13050,32,-1,2962
14633,13942,14813,14999,52,1,2963
20123,19235,19626,19008,47,1,2964
16351,15254,15660,15846,53,1,2965
14075,15900,16791,15081,42,1,2966
14125,14705,14418,15223,27,1,2967
13147,14827,14678,14109,37,1,2968
24944,23901,23597,24647,42,-1,2969
20156,20597,20612,21226,42,-1,2970
16995,15580,16704,15620,46,1,2971
13514,12778,13555,12451,52,1,2972
11948,16854,13647,13429,32,1,2973
19460,18511,18311,18391,37,-1,2974
14402,13626,15171,13671,23,1,2975
104865,105822,104548,104542,52,-1,2976
14028,13353,13709,13419,37,1,2977
18964,18577,18263,18671,37,1,2978
14872,14246,13809,14145,27,-1,2979
33683,32786,32718,32490,11,1,2980
18519,17506,17942,17511,42,-1,2981
21770,22027,20498,21207,67,1,2982
19872,19772,20104,20357,37,1,2983
18363,12796,15328,12104,27,1,2984
21648,22397,20899,21600,25,1,2985
12432,13053,11984,13348,30,1,2986
16036,16608,17573,16934,32,-1,2987
15301,16251,18181,17488,32,-1,2988
18239,21600,17718,16107,43,1,2989
14625,15848,13649,12706,35,1,2990
16599,17255,15700,16518,27,-1,2991
13570,13894,14629,13195,50,1,2992
11944,11892,12197,10959,52,1,2993
16759,16526,18452,21032,44,1,2994
21276,20489,20911,21181,47,1,2995
18802,18894,18720,18609,21,-1,2996
20389,20673,20224,19596,57,1,2997
13534,11549,13651,18829,35,-1,2998
12107,13959,11490,16352,40,1,2999
13430,13699,14522,13428,35,1,3000
23353,23331,23729,24165,27,-1,3001
13413,12476,13990,14186,37,1,3002
19303,19660,19982,18876,57,-1,3003
16634,15355,15220,15717,42,-1,3004
17550,15150,15196,20549,37,-1,3005
14729,14670,15883,15747,52,1,3006
20608,19595,20188,19939,32,-1,3007
12509,13461,13372,14063,37,1,3008
12712,31147,21305,22000,23,1,3009
14360,13086,15045,13263,37,1,3010
14744,15957,15918,15696,36,1,3011
17695,17583,18329,18543,27,-1,3012
13538,13342,13962,13905,27,1,3013
16637,15835,16722,16433,44,1,3014
20569,21600,17006,21600,47,1,3015
14502,15018,14584,14055,37,1,3016
14304,14050,13404,14336,32,-1,3017
18642,17536,17447,18131,47,1,3018
16607,15394,18434,14592,35,-1,3019
14446,15386,14250,14496,36,1,3020
10877,12137,12380,10471,32,1,3021
12403,11861,13054,11933,27,1,3022
14515,15237,15404,14593,21,1,3023
22137,23084,22106,21780,42,1,3024
13684,14289,12665,13130,37,1,3025
16794,15541,17128,15609,32,1,3026
14700,14353,14625,15266,52,1,3027
15787,15362,15691,15611,37,-1,3028
20230,21600,18331,19063,25,1,3029
11852,11754,12592,12309,35,1,3030
13585,12761,12737,14285,21,-1,3031
18060,17049,16974,16969,37,-1,3032
22193,21694,22304,21600,32,1,3033
19578,19828,20799,19497,52,-1,3034
14765,16338,15432,17125,36,-1,3035
24222,24304,24750,24031,27,-1,3036
15736,18513,24165,18297,60,1,3037
13715,13927,12330,12148,41,1,3038
19431,18889,19947,19973,27,1,3039
14409,13559,14961,15077,42,1,3040
16192,15323,14720,16861,29,1,3041
11850,13513,11647,13285,46,1,3042
20212,20814,21666,21808,16,-1,3043
20307,19946,20218,19437,32,-1,3044
13649,13734,14527,12884,27,1,3045
15108,14537,13828,14355,54,1,3046
11497,11191,14284,11585,36,1,3047
16976,16105,16056,15325,67,1,3048
19096,19100,19699,20028,42,-1,3049
12739,11251,14414,14154,26,1,3050
14388,13971,14351,13835,21,1,3051
13648,13509,12784,13211,27,1,3052
20007,19794,18681,19184,27,1,3053
21345,22361,21262,22379,42,1,3054
20134,20365,21170,20430,37,1,3055
13821,21600,18727,16897,37,1,3056
16131,17940,17344,17315,28,-1,3057
15339,14467,14461,15832,32,-1,3058
20818,20785,20796,20327,52,-1,3059
16205,15419,16717,15178,6,1,3060
16133,17888,18601,21600,40,-1,3061
21007,20248,21411,21237,42,1,3062
14927,14450,15942,14244,44,1,3063
13975,14857,14960,14949,37,1,3064
15750,16597,16476,15260,37,1,3065
18030,17889,17575,17303,52,1,3066
17638,16043,13439,21600,30,1,3067
20607,20521,21003,20242,57,-1,3068
15045,15530,15520,13890,57,1,3069
19818,20581,21010,21420,57,1,3070
19813,19748,18608,19222,34,-1,3071
