Participant Id,Gender,Age,TimeOfCompletion
2773.0,M,42.0,14076.6572
2773.0,M,37.0,13347.0
2773.0,M,42.0,12972.0
2773.0,M,42.0,21600.0
2773.0,M,42.0,13177.0
2773.0,M,42.0,21600.0
2773.0,M,44.5,16073.8877
2775.0,M,47.0,20152.0
2777.0,F,34.5,16411.6982
2777.0,F,27.0,16783.0
2777.0,F,32.0,19854.9947
2778.0,M,42.0,16945.0
2778.0,M,42.0,17374.0
2778.0,M,42.0,21600.0
2778.0,M,42.0,15808.0
2778.0,M,42.0,21600.0
2778.0,M,42.0,18972.0
2779.0,F,37.0,15378.5117
2779.0,F,42.0,20526.0
2779.0,F,42.0,21600.0
2779.0,F,34.5,15340.9772
2779.0,F,34.5,15105.8927
2780.0,M,52.0,21463.0
2780.0,M,52.0,21691.0
2781.0,M,37.0,19012.0
2782.0,M,21.0,15518.0
2783.0,M,27.0,13948.2497
2784.0,M,27.0,13472.0
2785.0,F,47.0,21687.0
2786.0,M,44.5,15050.5787
2786.0,M,42.0,15082.1867
2786.0,M,44.5,16571.7137
2786.0,M,42.0,17309.0
2786.0,M,42.0,21600.0
2787.0,M,21.0,18957.0
2788.0,M,21.0,12606.0
2789.0,M,27.0,14672.0
2790.0,M,52.0,14264.0
2791.0,M,32.0,13547.2232
2791.0,M,32.0,12061.6472
2791.0,M,32.0,16318.0
2792.0,M,47.0,18405.0
2792.0,M,47.0,21600.0
2792.0,M,47.0,13373.3792
2792.0,M,47.0,21600.0
2792.0,M,47.0,21600.0
2793.0,M,37.0,12322.4132
2794.0,M,27.0,9976.0
2795.0,M,32.0,13370.0
2796.0,M,16.0,19508.0
2797.0,F,32.0,16583.0
2798.0,M,32.0,11691.0
2799.0,F,27.0,21573.0
2800.0,M,32.0,21557.0
2801.0,M,47.0,16937.0
2802.0,F,44.5,14396.6882
2802.0,F,34.5,14108.2652
2802.0,F,44.5,12749.1212
2802.0,F,42.0,15286.0
2802.0,F,37.0,15262.0
2802.0,F,44.5,13148.1722
2802.0,F,44.5,13359.5507
2803.0,M,22.0,15550.3802
2803.0,M,22.0,15894.0
2803.0,M,21.0,18622.0
2804.0,M,52.0,15216.0
2804.0,M,52.0,21600.0
2804.0,M,54.5,13732.9202
2804.0,M,52.0,21600.0
2804.0,M,52.0,15984.9902
2804.0,M,52.0,18726.9842
2805.0,M,21.0,13390.0
2806.0,M,42.0,14995.2647
2806.0,M,47.0,17339.0
2806.0,M,42.0,16994.4707
2806.0,M,44.5,14226.7952
2806.0,M,44.5,13916.6417
2806.0,M,47.0,15842.7542
2807.0,M,32.0,16146.0
2808.0,M,27.0,12106.0
2809.0,M,27.0,21600.0
2809.0,M,27.0,11681.0
2809.0,M,32.0,11186.5007
2809.0,M,27.0,12099.0
2810.0,M,67.0,18113.0
2811.0,M,42.0,13242.9962
2811.0,M,47.0,14219.0
2811.0,M,47.0,21600.0
2812.0,M,21.0,17169.0
2812.0,M,21.0,13898.8622
2813.0,M,42.0,12220.0
2814.0,M,52.0,15797.0
2815.0,M,32.0,21600.0
2815.0,M,32.0,13190.0
2816.0,M,37.0,11737.6652
2816.0,M,34.5,11984.6027
2816.0,M,37.0,13511.0
2816.0,M,37.0,12790.0
2817.0,F,32.0,12545.0
2818.0,M,37.0,13652.0
2819.0,F,57.0,13300.0
2819.0,F,57.0,12385.6292
2819.0,F,57.0,12952.5977
2819.0,F,52.0,12920.9897
2819.0,F,54.5,14052.9512
2819.0,F,57.0,21600.0
2819.0,F,54.5,13412.8892
2819.0,F,57.0,14355.0
2820.0,M,52.0,21600.0
2820.0,M,52.0,16623.0
2821.0,M,67.0,24967.0
2822.0,M,37.0,12215.7362
2822.0,M,37.0,11907.0
2823.0,F,37.0,14547.0
2824.0,M,42.0,13717.0
2825.0,M,32.0,14289.0
2825.0,M,32.0,16354.0
2826.0,M,42.0,12103.0
2827.0,M,42.0,14753.0
2827.0,M,42.0,14013.4412
2827.0,M,37.0,13487.9582
2828.0,F,27.0,13336.0
2828.0,F,27.0,13438.5707
2828.0,F,34.5,13032.0
2829.0,M,54.5,16237.8542
2829.0,M,57.0,20192.0
2830.0,M,57.0,18073.0
2831.0,M,54.5,11854.2197
2831.0,M,47.0,21600.0
2831.0,M,47.0,11964.8477
2831.0,M,47.0,11952.9947
2831.0,M,44.5,11802.8567
2831.0,M,52.0,13398.0
2832.0,M,37.0,11725.8122
2832.0,M,37.0,12378.0
2832.0,M,44.5,12543.6692
2832.0,M,34.5,11162.7947
2832.0,M,34.5,14033.0
2832.0,M,34.5,11603.3312
2832.0,M,34.5,11052.1667
2832.0,M,44.5,13156.0
2833.0,M,42.0,11785.0
2834.0,F,42.0,21600.0
2834.0,F,42.0,23843.0
2834.0,F,44.5,19114.1822
2834.0,F,37.0,19704.8567
2834.0,F,42.0,21600.0
2835.0,M,32.0,18426.7082
2836.0,F,42.0,14159.0
2837.0,M,47.0,17091.0
2838.0,M,32.0,17111.0
2839.0,M,21.0,15776.0
2840.0,F,34.5,15977.0882
2840.0,F,37.0,18028.0
2840.0,F,37.0,15730.0
2840.0,F,34.5,16601.3462
2841.0,M,21.0,16368.0
2842.0,M,37.0,13035.0
2843.0,M,37.0,13315.0
2844.0,M,42.0,23610.4202
2845.0,M,37.0,21600.0
2845.0,M,37.0,12141.0
2846.0,F,37.0,15914.0
2846.0,F,42.0,17154.4862
2846.0,F,34.5,16208.2217
2846.0,F,34.5,14856.9797
2846.0,F,37.0,14135.9222
2847.0,M,42.0,15248.0
2847.0,M,42.0,15249.0
2848.0,M,42.0,19417.0
2849.0,M,52.0,21455.0
2850.0,M,62.0,16484.7917
2851.0,F,37.0,18440.0
2852.0,M,32.0,11834.4647
2853.0,F,44.5,14250.5012
2853.0,F,47.0,14131.0
2854.0,F,42.0,15805.0
2855.0,M,37.0,16597.0
2856.0,M,32.0,14265.0
2857.0,M,21.0,15965.0
2858.0,F,27.0,20809.1612
2858.0,F,27.0,16347.0
2858.0,F,27.0,16188.4667
2859.0,M,42.0,16325.0
2859.0,M,42.0,14835.2492
2859.0,M,44.5,15034.7747
2860.0,M,21.0,14686.0
2861.0,M,62.0,11711.0
2862.0,M,21.0,13626.0
2863.0,M,44.5,16806.7982
2863.0,M,44.5,17705.6507
2863.0,M,42.0,11973.0
2863.0,M,42.0,11372.1977
2863.0,M,44.5,16792.9697
2863.0,M,42.0,21600.0
2863.0,M,42.0,13457.0
2863.0,M,42.0,21600.0
2865.0,F,27.0,20188.8542
2866.0,M,-1,11694.2042
2866.0,M,42.0,12356.0
2867.0,M,27.0,18069.0
2868.0,F,34.5,12545.6447
2868.0,F,37.0,12918.0
2868.0,F,34.5,12994.0832
2868.0,F,34.5,12944.6957
2868.0,F,34.5,12679.9787
2869.0,M,52.0,14602.0
2869.0,M,52.0,14311.7417
2870.0,F,42.0,14370.0
2871.0,M,32.0,21600.0
2872.0,M,64.5,14696.9642
2872.0,M,54.5,17265.1142
2872.0,M,64.5,14536.9487
2872.0,M,62.0,17298.0
2872.0,M,64.5,14702.8907
2872.0,M,64.5,14359.1537
2872.0,M,62.0,18945.0
2872.0,M,62.0,19544.0
2872.0,M,64.5,13594.6352
2872.0,M,60,13691.4347
2872.0,M,64.5,14416.4432
2872.0,M,64.5,15256.0307
2872.0,M,64.5,13239.0452
2872.0,M,64.5,18952.0
2872.0,M,64.5,13732.9202
2872.0,M,57.0,18556.0
2872.0,M,62.0,21600.0
2872.0,M,64.5,13821.8177
2872.0,M,60,14896.4897
2872.0,M,64.5,13565.0027
2872.0,M,57.0,15103.9172
2873.0,M,37.0,18396.0
2874.0,M,57.0,14383.0
2875.0,M,47.0,15460.0
2875.0,M,44.5,13503.7622
2875.0,M,47.0,21600.0
2875.0,M,47.0,14403.0
2876.0,F,21.0,14309.0
2877.0,M,47.0,13021.0
2878.0,M,57.0,14131.0
2879.0,F,57.0,15594.0
2880.0,M,32.0,12589.0
2881.0,F,37.0,22521.0
2881.0,F,34.5,18286.4477
2881.0,F,37.0,23314.0
2882.0,M,32.0,12830.1167
2882.0,M,32.0,21600.0
2882.0,M,32.0,14820.0
2882.0,M,32.0,11180.5742
2883.0,M,44.5,21600.0
2883.0,M,44.5,10408.1537
2883.0,M,44.5,10692.0
2883.0,M,47.0,10903.0
2883.0,M,47.0,21600.0
2883.0,M,47.0,21600.0
2883.0,M,44.5,10497.0512
2883.0,M,44.5,11073.0
2883.0,M,44.5,10551.0
2883.0,M,47.0,10728.0
2883.0,M,47.0,21600.0
2883.0,M,44.5,10738.0
2883.0,M,44.5,21600.0
2883.0,M,47.0,21600.0
2883.0,M,52.0,21600.0
2883.0,M,52.0,21600.0
2883.0,M,44.5,10664.9687
2884.0,M,27.0,19862.0
2885.0,M,32.0,21600.0
2885.0,M,37.0,19184.0
2885.0,M,32.0,15063.0
2885.0,M,37.0,14315.0
2885.0,M,34.5,16621.1012
2886.0,M,44.5,11984.6027
2886.0,M,42.0,13019.0
2886.0,M,44.5,11581.6007
2886.0,M,47.0,12608.8607
2886.0,M,44.5,12120.9122
2886.0,M,42.0,12201.0
2887.0,M,52.0,12513.0
2888.0,M,52.0,13776.3812
2889.0,F,37.0,15119.7212
2889.0,F,42.0,17223.6287
2889.0,F,34.5,15708.4202
2889.0,F,37.0,21600.0
2889.0,F,44.5,15834.8522
2890.0,M,57.0,14094.0
2891.0,M,27.0,16008.0
2892.0,M,52.0,15247.0
2892.0,M,52.0,14649.5522
2893.0,M,21.0,17639.0
2894.0,F,21.0,10674.0
2895.0,F,27.0,11877.0
2895.0,F,32.0,12085.3532
2895.0,F,32.0,21600.0
2895.0,F,34.5,16445.2817
2895.0,F,32.0,11717.0
2895.0,F,32.0,18736.8617
2895.0,F,-1,13019.7647
2895.0,F,32.0,21600.0
2896.0,M,47.0,14059.0
2897.0,M,24.5,10319.2562
2897.0,M,27.0,10194.0
2898.0,M,54.5,14083.0
2898.0,M,52.0,14323.0
2899.0,M,32.0,16833.0
2900.0,M,42.0,12363.8987
2900.0,M,44.5,14989.3382
2900.0,M,47.0,21600.0
2900.0,M,44.5,13029.6422
2900.0,M,42.0,14239.0
2900.0,M,47.0,21600.0
2900.0,M,42.0,14785.0
2900.0,M,44.5,11259.5942
2901.0,F,52.0,12101.1572
2902.0,M,-1,12974.3282
2902.0,M,64.5,12920.9897
2902.0,M,62.0,14533.0
2902.0,M,64.5,12472.5512
2902.0,M,60,12545.6447
2903.0,M,21.0,13743.0
2903.0,M,21.0,21600.0
2904.0,M,37.0,12396.0
2905.0,M,32.0,12803.0
2906.0,F,32.0,21600.0
2906.0,F,32.0,15837.0
2906.0,F,34.5,15384.0
2906.0,F,32.0,14306.0
2907.0,F,21.0,17883.0
2908.0,F,42.0,14043.0737
2908.0,F,47.0,16814.0
2909.0,M,27.0,16052.0
2910.0,M,47.0,21600.0
2910.0,M,44.5,12081.4022
2910.0,M,47.0,13769.0
2910.0,M,47.0,12037.9412
2910.0,M,52.0,21600.0
2910.0,M,47.0,21600.0
2910.0,M,47.0,11551.9682
2911.0,F,54.5,13286.4572
2911.0,F,52.0,14815.0
2912.0,M,52.0,14910.0
2912.0,M,52.0,13831.0
2913.0,F,44.5,13948.2497
2913.0,F,44.5,14094.0
2913.0,F,40,24331.4777
2913.0,F,47.0,13278.0
2914.0,M,42.0,17423.1542
2914.0,M,42.0,14679.1847
2914.0,M,44.5,16231.9277
2914.0,M,42.0,15248.1287
2914.0,M,42.0,21600.0
2914.0,M,44.5,19394.7032
2914.0,M,42.0,23957.0
2915.0,M,37.0,21600.0
2916.0,M,34.5,11664.5717
2916.0,M,37.0,11903.0
2917.0,M,47.0,15570.0
2918.0,M,32.0,20738.0432
2919.0,M,32.0,13835.0
2920.0,M,52.0,21600.0
2920.0,M,52.0,14629.7972
2920.0,M,52.0,19656.0
2920.0,M,52.0,21600.0
2920.0,M,52.0,21600.0
2920.0,M,47.0,16409.7227
2921.0,F,32.0,15232.0
2922.0,F,27.0,23851.4312
2923.0,M,21.0,15253.0
2924.0,M,52.0,13592.0
2924.0,M,44.5,14120.1182
2924.0,M,54.5,12717.5132
2924.0,M,52.0,13358.0
2924.0,M,52.0,13304.0
2924.0,M,52.0,14526.0
2924.0,M,54.5,13503.0
2925.0,F,27.0,16743.0
2926.0,M,21.0,18586.0
2926.0,M,21.0,16168.0
2927.0,M,32.0,15069.0
2928.0,M,21.0,14176.0
2929.0,F,42.0,14202.0
2929.0,F,37.0,13962.0
2930.0,M,34.5,12883.4552
2930.0,M,34.5,11779.1507
2930.0,M,37.0,11729.0
2931.0,M,27.0,16499.0
2932.0,F,27.0,20170.0
2933.0,M,27.0,18913.0
2934.0,M,27.0,18009.0
2935.0,M,32.0,19601.0
2936.0,M,37.0,21600.0
2936.0,M,37.0,11000.8037
2936.0,M,44.5,11617.1597
2936.0,M,42.0,11498.0
2936.0,M,34.5,11970.7742
2936.0,M,34.5,11702.1062
2936.0,M,42.0,10753.8662
2936.0,M,42.0,21600.0
2937.0,F,42.0,18195.5747
2938.0,M,37.0,19811.0
2939.0,M,32.0,15046.6277
2940.0,M,32.0,17372.0
2941.0,M,42.0,16442.0
2942.0,M,54.5,16277.3642
2942.0,M,57.0,14203.0892
2942.0,M,57.0,21600.0
2942.0,M,57.0,17082.0
2942.0,M,57.0,21600.0
2942.0,M,57.0,15981.0
2942.0,M,54.5,17158.0
2942.0,M,57.0,15946.0
2942.0,M,57.0,21600.0
2942.0,M,57.0,15809.1707
2943.0,M,57.0,15299.0
2944.0,F,21.0,19509.0
2945.0,M,47.0,17160.0
2947.0,M,37.0,16588.0
2948.0,M,21.0,16166.0
2949.0,M,34.5,12755.0477
2949.0,M,37.0,15086.0
2950.0,F,21.0,13774.0
2950.0,F,21.0,15477.0
2950.0,F,21.0,12940.7447
2951.0,M,47.0,14045.0
2951.0,M,42.0,11669.0
2951.0,M,42.0,11843.0
2951.0,M,42.0,13439.0
2951.0,M,42.0,21600.0
2952.0,M,52.0,12309.0
2953.0,F,42.0,12344.0
2954.0,M,37.0,14292.0
2954.0,M,32.0,14124.0692
2955.0,M,42.0,21600.0
2955.0,M,42.0,10980.0
2956.0,M,24.5,11468.9972
2956.0,M,24.5,11615.1842
2956.0,M,32.0,14068.0
2956.0,M,24.5,12628.6157
2956.0,M,27.0,11362.3202
2956.0,M,34.5,11846.3177
2956.0,M,32.0,21600.0
2956.0,M,24.5,14797.7147
2957.0,M,27.0,12549.0
2958.0,M,47.0,17634.5327
2959.0,M,32.0,16398.0
2959.0,M,34.5,14410.5167
2960.0,F,54.5,17705.6507
2960.0,F,52.0,21600.0
2960.0,F,52.0,21600.0
2960.0,F,52.0,45334.9937
2960.0,F,54.5,19582.3757
2961.0,F,37.0,12741.0
2962.0,F,32.0,14105.0
2963.0,M,52.0,14999.0
2964.0,M,47.0,19008.0
2965.0,M,52.0,16351.0
2965.0,M,52.0,15773.0
2966.0,M,42.0,13009.0
2966.0,M,42.0,21600.0
2966.0,M,42.0,21600.0
2966.0,M,42.0,21600.0
2966.0,M,42.0,12425.1392
2966.0,M,44.5,12883.4552
2966.0,M,44.5,12326.3642
2966.0,M,42.0,21600.0
2967.0,M,27.0,15223.0
2968.0,M,37.0,14109.0
2969.0,F,42.0,24647.0
2970.0,F,42.0,20612.0
2971.0,M,44.5,15562.2332
2971.0,M,47.0,16704.0
2971.0,M,44.5,15597.7922
2972.0,M,52.0,12451.0
2973.0,M,32.0,21600.0
2973.0,M,32.0,11948.0
2973.0,M,32.0,12109.0
2974.0,F,37.0,18391.0
2975.0,M,21.0,15321.0
2976.0,F,52.0,20935.0
2977.0,M,37.0,13419.0
2978.0,M,37.0,18671.0
2979.0,F,27.0,14872.0
2981.0,F,42.0,17942.0
2982.0,M,67.0,21207.0
2983.0,M,37.0,20104.0
2984.0,M,32.0,12796.0
2985.0,M,27.0,20199.0
2985.0,M,27.0,21600.0
2985.0,M,27.0,21600.0
2986.0,M,32.0,11984.6027
2986.0,M,27.0,12924.9407
2986.0,M,27.0,11940.0
2987.0,F,32.0,16934.0
2988.0,F,32.0,15301.4672
2988.0,F,32.0,21600.0
2989.0,M,42.0,16107.0
2989.0,M,44.5,12275.0012
2989.0,M,42.0,21600.0
2990.0,M,34.5,15092.0642
2990.0,M,32.0,16856.1857
2990.0,M,34.5,14315.6927
2990.0,M,32.0,21600.0
2990.0,M,37.0,11279.3492
2990.0,M,37.0,11804.8322
2990.0,M,34.5,14819.4452
2990.0,M,37.0,17401.0
2990.0,M,32.0,12359.9477
2990.0,M,32.0,14623.8707
2990.0,M,34.5,14290.0112
2991.0,F,27.0,16518.0
2992.0,M,52.0,13894.9112
2992.0,M,47.0,14391.0
2992.0,M,47.0,12749.1212
2994.0,M,42.0,16526.0
2994.0,M,42.0,16759.0
2995.0,M,47.0,20911.0
2996.0,F,21.0,18609.0
2997.0,M,57.0,19596.2042
2998.0,F,34.5,11549.9927
2998.0,F,34.5,12796.5332
2998.0,F,32.0,11516.4092
2998.0,F,32.0,12643.0
2998.0,F,34.5,21600.0
2998.0,F,34.5,11520.3602
2999.0,M,42.0,11105.5052
2999.0,M,37.0,12913.0
2999.0,M,42.0,21600.0
2999.0,M,37.0,11794.9547
2999.0,M,37.0,21600.0
2999.0,M,37.0,12000.4067
2999.0,M,37.0,12984.0
2999.0,M,37.0,11332.6877
2999.0,M,37.0,11895.7052
2999.0,M,42.0,21600.0
3000.0,M,32.0,15246.0
3000.0,M,34.5,12982.2302
3000.0,M,37.0,21600.0
3000.0,M,32.0,13430.6687
3001.0,F,27.0,24165.5357
3002.0,M,37.0,12476.5022
3002.0,M,37.0,14665.3562
3002.0,M,37.0,13413.0
3003.0,F,57.0,18876.0
3005.0,F,34.5,15196.7657
3005.0,F,42.0,20549.0
3006.0,M,52.0,15883.0
3007.0,F,32.0,19939.0
3008.0,M,37.0,13461.0
3009.0,M,32.0,12712.0
3010.0,M,37.0,15045.0
3010.0,M,37.0,13086.9317
3011.0,M,37.0,17183.0
3011.0,M,34.5,14210.9912
3012.0,F,27.0,18543.0
3013.0,M,27.0,13962.0
3014.0,M,44.5,14924.1467
3014.0,M,42.0,21600.0
3014.0,M,44.5,16433.4287
3014.0,M,42.0,16286.0
3014.0,M,44.5,14080.6082
3014.0,M,42.0,21600.0
3014.0,M,42.0,13344.0
3015.0,M,47.0,21600.0
3015.0,M,47.0,15836.0
3015.0,M,47.0,21600.0
3015.0,M,47.0,21600.0
3016.0,M,37.0,15018.0
3017.0,F,32.0,14336.0
3018.0,M,47.0,18131.0
3019.0,F,34.5,14317.6682
3019.0,F,32.0,20092.0
3019.0,F,34.5,14592.2627
3020.0,M,34.5,16929.2792
3020.0,M,34.5,12395.5067
3021.0,M,32.0,10471.3697
3021.0,M,32.0,12380.0
3022.0,M,27.0,14720.0
3022.0,M,27.0,11389.9772
3022.0,M,27.0,11933.2397
3023.0,M,21.0,14593.0
3024.0,M,42.0,22106.0
3025.0,M,37.0,12665.0
3026.0,M,32.0,15609.0
3027.0,M,52.0,15266.0
3028.0,F,37.0,15362.0
3029.0,M,22.0,21600.0
3029.0,M,27.0,18331.0
3029.0,M,27.0,14011.4657
3030.0,M,32.0,11852.0
3030.0,M,37.0,12309.0
3032.0,F,37.0,17049.0
3033.0,M,32.0,21600.0
3034.0,F,52.0,19497.0
3035.0,F,37.0,17125.0
3036.0,F,27.0,24750.2837
3037.0,M,62.0,15427.8992
3037.0,M,57.0,16461.0857
3037.0,M,62.0,21600.0
3037.0,M,62.0,24165.5357
3038.0,M,37.0,13715.0
3038.0,M,44.5,12330.3152
3039.0,M,27.0,19947.0
3040.0,M,42.0,15077.0
3041.0,M,34.5,15612.0
3041.0,M,32.0,21600.0
3041.0,M,24.5,14952.0
3041.0,M,27.0,13351.6487
3041.0,M,32.0,21600.0
3041.0,M,27.0,15857.0
3041.0,M,32.0,13667.0
3041.0,M,27.0,16551.0
3041.0,M,27.0,16262.0
3041.0,M,27.0,14933.0
3041.0,M,27.0,14763.0
3041.0,M,24.5,14906.0
3041.0,M,23.5,17024.0
3041.0,M,34.5,15316.0
3041.0,M,24.5,18054.0
3041.0,M,27.0,13570.9292
3042.0,M,44.5,12468.6002
3042.0,M,47.0,11192.4272
3042.0,M,47.0,10826.9597
3042.0,M,47.0,11352.0
3044.0,F,32.0,20218.0
3046.0,M,52.0,16688.0
3046.0,M,54.5,16816.6757
3047.0,M,37.0,21600.0
3047.0,M,37.0,11089.0
3047.0,M,37.0,10767.6947
3048.0,M,67.0,16105.0
3049.0,F,42.0,20028.0
3050.0,M,27.0,10898.0777
3050.0,M,27.0,21600.0
3050.0,M,27.0,21600.0
3050.0,M,27.0,10617.5567
3050.0,M,24.5,10653.1157
3050.0,M,27.0,10394.3252
3050.0,M,27.0,11848.0
3051.0,M,21.0,13835.0
3052.0,M,27.0,13509.0
3053.0,M,27.0,19184.0
3054.0,M,42.0,22379.0
3055.0,M,37.0,20430.0
3056.0,M,37.0,21600.0
3056.0,M,37.0,13821.0
3057.0,F,24.5,16917.4262
3057.0,F,32.0,21600.0
3057.0,F,32.0,21600.0
3057.0,F,34.5,21600.0
3057.0,F,32.0,21600.0
3057.0,F,27.0,19519.0
3057.0,F,24.5,16814.7002
3057.0,M,-1,14467.8062
3057.0,F,24.5,21600.0
3057.0,F,27.0,15344.9282
3057.0,F,27.0,21600.0
3057.0,F,27.0,21600.0
3057.0,F,32.0,21600.0
3058.0,F,32.0,15339.0
3059.0,F,52.0,20327.0
3061.0,F,37.0,16133.0
3062.0,M,42.0,21237.0
3063.0,M,42.0,14372.0
3064.0,M,37.0,14949.0
3065.0,M,37.0,15750.0
3066.0,M,52.0,17889.0
3067.0,M,34.5,12523.9142
3067.0,M,32.0,14355.0
3067.0,M,32.0,21600.0
3068.0,F,57.0,21003.0
3069.0,M,57.0,13890.9602
3070.0,M,57.0,21010.0
3071.0,F,34.5,16879.8917
3071.0,F,32.0,21518.0
3072.0,M,57.0,12492.0
3072.0,M,54.5,11393.9282
3072.0,M,54.5,11767.2977
3072.0,M,57.0,21600.0
3072.0,M,54.5,12210.0
3073.0,M,42.0,21600.0
3073.0,M,42.0,21600.0
3073.0,M,42.0,22140.6482
3074.0,M,47.0,12231.5402
3075.0,F,21.0,15811.0
3076.0,M,54.5,13039.5197
3077.0,M,37.0,14444.0
3077.0,M,37.0,14884.6367
3077.0,M,37.0,21600.0
3077.0,M,37.0,14978.0
3077.0,M,37.0,13952.2007
3077.0,M,34.5,14286.0602
3078.0,F,42.0,19273.0
3079.0,M,37.0,11694.2042
3079.0,M,37.0,13457.0
3079.0,M,37.0,12012.2597
3080.0,M,47.0,17149.0
3081.0,M,37.0,13972.0
3082.0,M,47.0,21287.0
3083.0,M,52.0,14116.1672
3083.0,M,52.0,14100.0
3084.0,M,27.0,14933.0
3085.0,M,47.0,13051.3727
3085.0,M,42.0,14199.0
3085.0,M,47.0,15510.0
3085.0,M,47.0,14503.0
3086.0,M,52.0,18102.0
3086.0,M,54.5,14019.3677
3086.0,M,54.5,17251.0
3087.0,M,32.0,21600.0
3088.0,M,47.0,21900.0
3089.0,M,19,11305.0307
3089.0,M,42.0,11233.9127
3089.0,M,42.0,21600.0
3089.0,M,42.0,12219.0
3090.0,F,42.0,19000.0
3091.0,M,47.0,13433.0
3092.0,F,52.0,20656.0
3093.0,M,17.5,15581.9882
3093.0,M,21.0,22413.2672
3093.0,M,21.0,19017.0
3094.0,M,57.0,15082.1867
3094.0,M,62.0,18349.0
3094.0,M,57.0,20351.0
3094.0,M,64.5,14274.2072
3095.0,M,37.0,14476.0
3096.0,F,52.0,21600.0
3096.0,F,52.0,14546.0
3096.0,F,52.0,21600.0
3096.0,F,54.5,15072.0
3096.0,F,52.0,14426.0
3096.0,F,52.0,21600.0
3096.0,F,52.0,21600.0
3096.0,F,52.0,14542.0
3097.0,M,27.0,13852.0
3098.0,M,27.0,13534.0
3099.0,F,37.0,22167.0
3100.0,M,54.5,16828.5287
3100.0,M,52.0,19530.0
3101.0,M,42.0,12592.0
3102.0,M,32.0,14182.0
3102.0,M,32.0,14050.9757
3102.0,M,34.5,13667.7287
3103.0,M,37.0,26960.8682
3104.0,M,37.0,17996.0492
3105.0,F,42.0,20197.0
3106.0,M,52.0,21600.0
3106.0,M,52.0,13465.0
3106.0,M,52.0,21600.0
3106.0,M,52.0,15949.0
3106.0,M,47.0,21600.0
3107.0,M,34.5,12006.3332
3107.0,M,34.5,11947.0682
3107.0,M,34.5,12223.6382
3107.0,M,34.5,14025.0
3107.0,M,37.0,21600.0
3107.0,M,34.5,11931.2642
3107.0,M,37.0,12607.0
3107.0,M,37.0,12533.0
3107.0,M,34.5,11761.3712
3108.0,F,37.0,15998.8187
3109.0,F,21.0,14229.0
3110.0,F,42.0,23221.2467
3111.0,M,57.0,14511.0
3112.0,F,37.0,13094.8337
3112.0,F,37.0,12499.0
3112.0,F,37.0,12172.0
3112.0,F,37.0,13098.7847
3113.0,M,47.0,13215.0
3114.0,M,57.0,12318.4622
3115.0,M,47.0,18426.0
3116.0,F,27.0,18922.0
3116.0,F,27.0,21600.0
3117.0,M,42.0,21913.0
3118.0,F,42.0,17597.0
3119.0,F,37.0,12623.0
3120.0,M,32.0,13520.0
3121.0,M,52.0,21600.0
3121.0,M,-1,12705.6602
3121.0,M,52.0,13403.0
3122.0,M,42.0,18261.0
3123.0,F,52.0,14344.0
3124.0,M,52.0,20281.0
3124.0,M,54.5,15258.0062
3124.0,M,54.5,15408.1442
3125.0,M,42.0,17619.0
3125.0,M,42.0,14874.0
3126.0,F,27.0,22455.0
3127.0,M,37.0,14304.0
3127.0,M,37.0,14111.0
3128.0,M,37.0,12319.0
3128.0,M,34.5,11601.3557
3128.0,M,34.5,11182.5497
3128.0,M,34.5,12482.4287
3128.0,M,37.0,12866.0
3128.0,M,37.0,21600.0
3128.0,M,37.0,13022.0
3128.0,M,37.0,11731.0
3129.0,F,42.0,17307.0
3130.0,F,37.0,24009.4712
3131.0,M,42.0,21600.0
3131.0,M,34.5,13408.9382
3131.0,M,37.0,15287.0
3131.0,M,37.0,12972.3527
3131.0,M,37.0,14442.1247
3131.0,M,37.0,14071.0
3131.0,M,37.0,13545.2477
3131.0,M,34.5,14939.9507
3131.0,M,42.0,21600.0
3131.0,M,34.5,17324.3792
3131.0,M,37.0,14181.3587
3131.0,M,42.0,21600.0
3131.0,M,42.0,21600.0
3131.0,M,37.0,14764.1312
3132.0,M,21.0,12331.0
3133.0,M,42.0,14313.0
3134.0,F,32.0,16826.0
3135.0,M,44.5,10828.9352
3135.0,M,42.0,10744.0
3135.0,M,44.5,11119.3337
3135.0,M,47.0,21600.0
3135.0,M,47.0,11027.0
3136.0,M,54.5,17786.6462
3136.0,M,62.0,21754.0
3137.0,F,42.0,25239.0
3138.0,M,24.5,15276.0
3138.0,M,22.0,16352.0
3138.0,M,21.0,18706.0
3139.0,M,47.0,19264.0
3139.0,M,47.0,15366.0
3139.0,M,47.0,14894.5142
3139.0,M,47.0,21600.0
3139.0,M,47.0,15325.1732
3140.0,M,32.0,12808.0
3141.0,M,52.0,11209.0
3141.0,M,54.5,11113.4072
3142.0,F,21.0,15400.0
3143.0,M,32.0,21346.4972
3144.0,M,42.0,15478.0
3145.0,F,42.0,20969.0
3145.0,F,44.5,16474.9142
3145.0,F,44.5,15617.5472
3146.0,M,54.5,17324.0
3146.0,M,52.0,17994.0
3146.0,M,52.0,17943.0
3146.0,M,52.0,15781.5137
3146.0,M,52.0,21600.0
3147.0,M,21.0,15683.0
3148.0,M,47.0,12978.2792
3148.0,M,47.0,13480.0562
3148.0,M,47.0,14858.0
3148.0,M,47.0,16677.0
3148.0,M,47.0,17496.0
3149.0,F,32.0,14972.0
3150.0,M,37.0,12701.0
3151.0,M,42.0,21600.0
