,PARTICIPANT ID,EVENT DATE,EVENT NAME,EVENT TYPE,TIME,CATEGORY
4044,4044,2013-09-22,Marathon Oasis de Montreal,Marathon,04:06:00,M30-34
4045,4045,2013-09-22,Marathon Oasis de Montreal,Marathon,03:51:38,M35-39
4046,4046,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:18:34,F55-59
4047,4047,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:59:39,M60-64
4048,4048,2016-07-17,MEC Ottawa Triathlon Sprint,Triathlon Sprint,01:59:08,F35-39
4049,4049,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,1 km - P'tit Marathon,00:07:49,F13+
4050,4050,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:30:23,F18-24
4051,4051,2012-09-23,Marathon Oasis de Montreal,Marathon,03:55:51,F35-39
4052,4052,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:26:42,M30-34
4053,4053,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:03:42,M40-44
4054,4054,2012-09-23,Marathon Oasis de Montreal,Marathon,03:16:57,M35-39
4055,4055,2016-06-18,Courses Thematiques Tour du Lac Brome Merrell,22.2 Km,02:21:23,F40-49
4056,4056,2016-04-30,Marathon des Érables,Demi-Marathon,01:40:37,M40-49
4057,4057,2013-09-22,Marathon Oasis de Montreal,Marathon,04:02:23,M18-24
4058,4058,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:48,M35-39
4059,4059,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:33,F35-39
4060,4060,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:37:16,F50-54
4061,4061,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:04:22,F18-24
4062,4062,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:44:10,M25-29
4063,4063,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:00:22,F40-44
4064,4064,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:13:25,F18-24
4065,4065,2012-09-23,Marathon Oasis de Montreal,Marathon,03:46:08,M30-34
4066,4066,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:12:40,M60-64
4067,4067,2014-06-15,Tour du Lac Brome,20 km route,01:57:22,M40-49
4068,4068,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:47:03,M45-49
4069,4069,2014-10-19,Classique Du Parc La Fontaine,10 km,00:38:28,M50-59
4070,4070,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:45:07,F50-54
4071,4071,2015-06-14,Tour du Lac Brome Merrell,10 km,00:58:12,M40-49
4072,4072,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:34:37,M25-29
4073,4073,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:51:54,M40-44
4074,4074,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:29:31,F35-39
4075,4075,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:37:42,M45-49
4076,4076,2016-07-15,Demi-Marathon de la Bande du Canal,Demi-marathon,02:25:35,F40-49
4077,4077,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:33:42,M30-34
4078,4078,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:53:52,M18-24
4079,4079,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:30:23,M40-44
4080,4080,2013-09-22,Marathon Oasis de Montreal,Marathon,04:12:33,M40-44
4081,4081,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:53:13,M35-39
4082,4082,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:11:18,F35-39
4083,4083,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:03,M60-64
4084,4084,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:08:58,F25-29
4085,4085,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M35-39
4086,4086,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:49:31,M35-39
4087,4087,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:51,F50-54
4088,4088,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,05:10:02,M35-39
4089,4089,2012-09-23,Marathon Oasis de Montreal,Marathon,03:45:13,M60-64
4090,4090,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:37:43,M18-24
4091,4091,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:25:56,M30-34
4092,4092,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:06:32,M18-24
4093,4093,2014-07-20,Triathlon Trimemphre de Magog,Triathlon Olympique,02:27:31,M20-24
4094,4094,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:04:12,F25-29
4095,4095,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:52:10,M40-44
4096,4096,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:09,F40-44
4097,4097,2013-09-22,Marathon Oasis de Montreal,Marathon,06:06:51,M45-49
4098,4098,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:38:27,M18-24
4099,4099,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:28:16,F35-39
4100,4100,2016-09-10,Triathlon Esprit de Montreal,Demi Esprit,-1,M50-54
4101,4101,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:14:45,F40-44
4102,4102,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:02:46,F55-59
4103,4103,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:41:36,F35-39
4104,4104,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:51:18,M30-34
4105,4105,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M40-44
4106,4106,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:57:28,M55-59
4107,4107,2016-04-30,Marathon des Érables,Demi-Marathon,02:10:21,M40-49
4108,4108,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:44:45,F30-34
4109,4109,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:03:09,M25-29
4110,4110,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:26:22,M35-39
4111,4111,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M35-39
4112,4112,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:17:15,F25-29
4113,4113,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:30:59,M45-49
4114,4114,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:59:43,F35-39
4115,4115,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:52:26,M35-39
4116,4116,2013-09-22,Marathon Oasis de Montreal,Marathon,05:35:18,F55-59
4117,4117,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F35-39
4118,4118,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:26:42,M25-29
4119,4119,2013-09-22,Marathon Oasis de Montreal,Marathon,04:05:01,F40-44
4120,4120,2015-06-14,Défi des escaliers,Super Défi,-1,M30-39
4121,4121,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:23:42,F25-29
4122,4122,2013-11-03,Oka Road Race,5 km,00:39:26,F30-39
4123,4123,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:43:12,M40-44
4124,4124,2016-07-03,Demi-Marathon de Sherbrooke,5 km,00:17:15,M20-29
4125,4125,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:59,M25-29
4126,4126,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:50,M30-34
4127,4127,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:15:47,M25-29
4128,4128,2016-05-01,Goodlife Fitness Toronto Marathon,Half Marathon,02:03:04,F60-64
4129,4129,2015-07-26,Trimemphré Magog,Triathlon 1/2 Longue Distance,05:15:27,M25-29
4130,4130,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:22:13,M50-54
4131,4131,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:06:15,M50-54
4132,4132,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:53:18,F30-34
4133,4133,2013-09-22,Marathon Oasis de Montreal,Marathon,03:46:17,F30-34
4134,4134,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:37:26,M35-39
4135,4135,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:17:54,M18-24
4136,4136,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:09:52,M30-34
4137,4137,2014-09-21,Army Run - Course de l'Armée,5 km,00:25:07,F40-44
4138,4138,2014-10-05,Coupe Dix30,5 km,00:26:55,F30-39
4139,4139,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:39:04,M18-24
4140,4140,2012-09-23,Marathon Oasis de Montreal,Marathon,04:06:30,F25-29
4141,4141,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,5 km Sports Experts,00:33:24,M40-44
4142,4142,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M25-29
4143,4143,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:40:19,M30-39
4144,4144,2013-09-22,Marathon Oasis de Montreal,Marathon,03:42:37,M40-44
4145,4145,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:10:37,M35-39
4146,4146,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:46:10,F25-29
4147,4147,2016-08-24,Ironman Mont-Tremblant,Overall Results,12:15:55,M45-49
4148,4148,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:17:40,M35-39
4149,4149,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,02:53:57,M25-29
4150,4150,2015-10-18,Classique du Parc La Fontaine,5 km,00:22:48,M30-39
4151,4151,2015-07-11,Triathlon Saint-Lambert,Triathlon Sprint,01:22:15,M35-39
4152,4152,2016-09-10,Triathlon Esprit de Montreal,Duathlon Sprint avec sillonnage,01:26:33,M45-49
4153,4153,2016-09-10,Ultra-Trail Harricana du Canada (UTHC),uthc80,-1,M30-39
4154,4154,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:12:50,F18-24
4155,4155,2013-09-22,Marathon Oasis de Montreal,Marathon,03:43:21,M35-39
4156,4156,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:56:34,M45-49
4157,4157,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:31:18,F40-44
4158,4158,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:34:24,M50-54
4159,4159,2012-09-23,Marathon Oasis de Montreal,Marathon,04:14:23,M18-24
4160,4160,2013-09-22,Marathon Oasis de Montreal,Marathon,03:49:58,M40-44
4161,4161,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:50:59,M25-29
4162,4162,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:48:55,M50-54
4163,4163,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:13:31,M18-24
4164,4164,2016-08-24,Ironman Mont-Tremblant,Overall Results,10:28:21,M40-44
4165,4165,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:37:52,M80+
4166,4166,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:18:47,M30-34
4167,4167,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:24:25,M40-44
4168,4168,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:00:19,M40-44
4169,4169,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:37:08,F45-49
4170,4170,2013-09-22,Marathon Oasis de Montreal,Marathon,04:02:47,M18-24
4171,4171,2016-08-20,Vert le Raid - XC de la Vallee,10 KM,01:59:52,M50+
4172,4172,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:15:31,M40-44
4173,4173,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:12:12,M35-39
4174,4174,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:56:09,F45-49
4175,4175,2016-02-14,Demi Marathon Hypothermique,Demi Marathon,01:59:06,M40-49
4176,4176,2013-09-22,Marathon Oasis de Montreal,Marathon,05:50:34,M30-34
4177,4177,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:19:56,M30-34
4178,4178,2016-05-08,Au rythme de nos foulées Châteauguay,Demi-Marathon,02:01:02,M40-49
4179,4179,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:27:24,F40-44
4180,4180,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:34:40,M50-54
4181,4181,2016-08-20,Timberman Triathlon,Sprint Triathlon,01:57:28,M45-49
4182,4182,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:23:57,M55-59
4183,4183,2012-09-23,Marathon Oasis de Montreal,Marathon,03:13:57,M25-29
4184,4184,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:27:34,M40-44
4185,4185,2012-09-23,Marathon Oasis de Montreal,Marathon,03:16:17,M25-29
4186,4186,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:57:52,M60-64
4187,4187,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:29:09,M40-44
4188,4188,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:43:26,M35-39
4189,4189,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M35-39
4190,4190,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:18:05,M25-29
4191,4191,2013-09-22,Marathon Oasis de Montreal,Marathon,03:36:30,M30-34
4192,4192,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:09:10,F35-39
4193,4193,2013-09-22,Marathon Oasis de Montreal,Marathon,04:57:39,M40-44
4194,4194,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:46:17,M25-29
4195,4195,2013-09-22,Marathon Oasis de Montreal,Marathon,04:38:20,F30-34
4196,4196,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:01:42,F30-34
4197,4197,2013-09-22,Marathon Oasis de Montreal,Marathon,03:50:05,M25-29
4198,4198,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:06:55,M50-54
4199,4199,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:21:58,M40-44
4200,4200,2013-09-22,Marathon Oasis de Montreal,Marathon,05:33:41,F40-44
4201,4201,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,F45-49
4202,4202,2016-03-26,Course MEC Québec #1 - LE DÉFI DES COCOS,5 KM,00:40:51,M30-39
4203,4203,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:25:30,M40-44
4204,4204,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:01:48,M50-54
4205,4205,2015-06-21,Ironman 70.3 Mont-Tremblant,Individuel,06:26:16,M55-59
4206,4206,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:09:06,F35-39
4207,4207,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:33:18,F35-39
4208,4208,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:59:56,M18-24
4209,4209,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:50:53,M60-64
4210,4210,2013-09-22,Marathon Oasis de Montreal,Marathon,05:45:44,M40-44
4211,4211,2015-02-15,Demi Marathon Hypothermique,Demi Marathon,01:29:53,M40-49
4212,4212,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:43:45,M40-44
4213,4213,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:40:55,M40-44
4214,4214,2013-09-22,Marathon Oasis de Montreal,Marathon,04:32:46,M18-24
4215,4215,2015-04-26,Banque Scotia 21K de Montreal,Demi Marathon,02:12:37,M25-29
4216,4216,2016-08-24,Ironman Mont-Tremblant,Overall Results,12:01:38,M35-39
4217,4217,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:41:02,M35-39
4218,4218,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:16:02,M30-34
4219,4219,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:15:05,F30-34
4220,4220,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:24:06,M55-59
4221,4221,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:43:56,M35-39
4222,4222,2013-09-22,Marathon Oasis de Montreal,Marathon,03:58:42,M50-54
4223,4223,2013-09-22,Marathon Oasis de Montreal,Marathon,05:29:40,F40-44
4224,4224,2014-10-04,Defi des couleurs,10 KM SIMARD,01:04:25,M50-59
4225,4225,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:11:29,F35-39
4226,4226,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:59:38,M45-49
4227,4227,2016-07-30,Trimemphré Magog,Triathlon Demi Longue Distance Championnat Provincial,05:37:07,M50-54
4228,4228,2014-06-15,Tour du Lac Brome,10 km route,01:14:01,M40-49
4229,4229,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:40:17,M45-49
4230,4230,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:34:37,F30-34
4231,4231,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:55:03,M25-29
4232,4232,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M45-49
4233,4233,2016-04-10,Course Saint-Laurent,10 KM,00:48:14,M40-49
4234,4234,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:45:48,M30-34
4235,4235,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:15:50,M30-34
4236,4236,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:06:02,F30-34
4237,4237,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M25-29
4238,4238,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:59:43,F40-44
4239,4239,2012-09-23,Marathon Oasis de Montreal,Marathon,03:58:14,M30-34
4240,4240,2013-09-22,Marathon Oasis de Montreal,Marathon,05:05:15,M55-59
4241,4241,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:09:35,M30-34
4242,4242,2012-09-23,Marathon Oasis de Montreal,Marathon,04:10:57,F35-39
4243,4243,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:25:18,M40-44
4244,4244,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:26:15,M45-49
4245,4245,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,02:49:34,M30-34
4246,4246,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:28:56,M50-54
4247,4247,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:45:36,M30-34
4248,4248,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:36,F40-44
4249,4249,2012-11-04,Oka Road Race,Demi-Marathon,01:55:21,M30-39
4250,4250,2016-07-15,Demi-Marathon de la Bande du Canal,10 km,-1,M40-49
4251,4251,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,F40-44
4252,4252,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:58:30,M55-59
4253,4253,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:45:03,F25-29
4254,4254,2013-09-22,Marathon Oasis de Montreal,Marathon,04:29:36,M65-69
4255,4255,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:59:15,M30-34
4256,4256,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:32:36,M25-29
4257,4257,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:51:40,M45-49
4258,4258,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,F45-49
4259,4259,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:46:37,F30-34
4260,4260,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:21:51,F35-39
4261,4261,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:20:39,M50-54
4262,4262,2012-09-23,Marathon Oasis de Montreal,Marathon,04:25:25,M30-34
4263,4263,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:25:20,M50-54
4264,4264,2013-09-22,Marathon Oasis de Montreal,Marathon,03:28:26,M45-49
4265,4265,2015-11-01,Course d'Oka,10km Course,01:00:01,M40-49
4266,4266,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:12:00,M45-49
4267,4267,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:44:40,M50-54
4268,4268,2013-09-22,Marathon Oasis de Montreal,Marathon,05:30:32,M55-59
4269,4269,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:46:54,M30-34
4270,4270,2015-08-16,DEMI-MARATHON DES VERGERS,10 km,01:09:19,F30-39
4271,4271,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:15:49,F25-29
4272,4272,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:00,M18-24
4273,4273,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:59,M18-24
4274,4274,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,F50-54
4275,4275,2013-09-22,Marathon Oasis de Montreal,Marathon,04:23:33,M35-39
4276,4276,2013-09-22,Marathon Oasis de Montreal,Marathon,03:54:32,M30-34
4277,4277,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:13:55,M40-44
4278,4278,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:03:16,F35-39
4279,4279,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:24:40,M45-49
4280,4280,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:20:56,F25-29
4281,4281,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:43:09,M45-49
4282,4282,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:02:58,M55-59
4283,4283,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
4284,4284,2016-08-14,Demi-marathon de Mont-Tremblant,Demi-marathon,01:54:37,M40-49
4285,4285,2014-07-12,The North Face Endurance Challenge Ontario - Trail,Marathon,05:22:35,M50-54
4286,4286,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:07:22,M45-49
4287,4287,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:42:20,M25-29
4288,4288,2016-08-14,La Valse des coureurs,10 km,00:46:21,M50-59
4289,4289,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,F60-64
4290,4290,2014-09-21,La course de Fontainebleau,10 km,00:52:31,M40-49
4291,4291,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,F35-39
4292,4292,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:12,F25-29
4293,4293,2013-09-22,Marathon Oasis de Montreal,Marathon,05:00:42,F35-39
4294,4294,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:19:32,M30-34
4295,4295,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:32:54,F30-34
4296,4296,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:01:41,F30-34
4297,4297,2013-09-22,Marathon Oasis de Montreal,Marathon,04:35:13,F45-49
4298,4298,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:35:12,M50-54
4299,4299,2012-09-23,Marathon Oasis de Montreal,Marathon,04:29:06,M30-34
4300,4300,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:51:19,M45-49
4301,4301,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:24:37,M40-44
4302,4302,2015-10-03,Defi des Couleurs - Simard,5 KM FAMILIPRIX,00:25:00,F30-39
4303,4303,2012-09-23,Marathon Oasis de Montreal,Marathon,04:27:17,F55-59
4304,4304,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:38,F18-24
4305,4305,2012-09-23,Marathon Oasis de Montreal,Marathon,03:09:40,M25-29
4306,4306,2013-09-22,Marathon Oasis de Montreal,Marathon,03:24:52,M35-39
